transaction_id,customer_id,product_id,transaction_date,quantity,discount_pct,payment_status,sales_channel,gross_revenue,discount_amount,net_revenue,estimated_cost,estimated_margin
T50243,C10197,P1127,2026-03-01,9,0.0,Paid,Direct,13741.29,0.0,13741.29,6123.6,7617.69
T50244,C10127,P1257,2025-08-15,21,0.0,Paid,Partner,22714.44,0.0,22714.44,18099.9,4614.54
T50245,C10282,P1338,2026-07-05,2,0.05,Pending,Direct,2636.72,131.84,2504.88,788.56,1716.32
T50246,C10699,P1171,2026-05-31,26,0.0,Paid,Direct,43465.5,0.0,43465.5,29628.3,13837.2
T50247,C10496,P1145,2026-03-08,5,0.02,Failed,Partner,6361.3,127.23,6234.07,5531.55,702.52
T50248,C10153,P1126,2026-03-10,13,0.02,Paid,Online,25818.65,516.37,25302.28,2999.1,22303.18
T50249,C10748,P1047,2026-04-01,29,0.02,Pending,Direct,33038.83,660.78,32378.05,23849.89,8528.16
T50250,C10489,P1018,2025-03-28,20,0.1,Paid,Direct,43603.2,4360.32,39242.88,20217.0,19025.88
T50251,C10186,P1291,2026-02-11,29,0.02,Paid,Direct,56688.62,1133.77,55554.85,23407.06,32147.79
T50252,C10691,P1012,2026-06-30,1,0.0,Failed,Direct,485.69,0.0,485.69,185.8,299.89
T50253,C10992,P1287,2025-05-11,21,0.2,Paid,Online,45902.22,9180.44,36721.78,23930.55,12791.23
T50254,C10540,P1086,2025-01-09,3,0.1,Paid,Partner,4472.73,447.27,4025.46,3010.86,1014.6
T50255,C10161,P1243,2025-07-29,18,0.05,Paid,Direct,6782.22,339.11,6443.11,5435.82,1007.29
T50256,C10309,P1333,2025-06-06,10,0.1,Paid,Partner,9270.6,927.06,8343.54,6334.4,2009.14
T50257,C10599,P1262,2026-07-05,23,0.0,Pending,Direct,18462.56,0.0,18462.56,14836.61,3625.95
T50258,C10999,P1255,2025-09-16,4,0.1,Paid,Direct,5148.0,514.8,4633.2,4476.52,156.68
T50259,C10928,P1092,2026-01-19,27,0.0,Failed,Online,23228.37,0.0,23228.37,6805.35,16423.02
T50260,C10933,P1209,2026-07-24,14,0.02,Paid,Direct,8074.5,161.49,7913.01,7021.28,891.73
T50261,C10832,P1224,2026-04-03,16,0.0,Paid,Direct,29991.52,0.0,29991.52,9206.24,20785.28
T50262,C10574,P1148,2026-03-11,17,0.1,Pending,Online,26975.77,2697.58,24278.19,11554.73,12723.46
T50263,C10647,P1013,2026-07-16,2,0.0,Paid,Direct,2107.72,0.0,2107.72,1832.8,274.92
T50264,C10733,P1319,2026-02-04,10,0.0,Paid,Direct,11062.1,0.0,11062.1,9619.2,1442.9
T50265,C10715,P1068,2025-05-15,21,0.0,Paid,Direct,28914.48,0.0,28914.48,14163.66,14750.82
T50266,C10638,P1340,2026-02-26,28,0.05,Paid,,56088.2,2804.41,53283.79,7665.0,45618.79
T50267,C10134,P1326,2025-07-06,29,0.0,Paid,Direct,35777.01,0.0,35777.01,31110.33,4666.68
T50268,C10879,P1006,2025-07-11,16,0.02,Paid,Direct,25537.28,510.75,25026.53,17290.56,7735.97
T50269,C10009,P1258,2026-01-09,8,0.0,Paid,Direct,11096.16,0.0,11096.16,8148.32,2947.84
T50270,C10425,P1221,2025-07-02,14,0.1,Pending,Direct,16171.68,1617.17,14554.51,14062.3,492.21
T50271,C10434,P1080,2025-01-15,14,0.0,Paid,Partner,24543.54,0.0,24543.54,12817.56,11725.98
T50272,C10996,P1284,2026-08-03,12,0.15,Paid,Online,26197.68,3929.65,22268.03,9513.36,12754.67
T50273,C10089,P1038,2025-11-28,11,0.0,Paid,Partner,16027.66,0.0,16027.66,10786.82,5240.84
T50274,C10475,P1087,2026-01-24,26,0.0,Paid,Partner,55591.12,0.0,55591.12,11116.82,44474.3
T50275,C10357,P1332,2026-04-15,12,0.0,Paid,Partner,23407.8,0.0,23407.8,12214.44,11193.36
T50276,C10097,P1259,2026-01-04,1,0.0,Paid,Direct,2168.53,0.0,2168.53,124.97,2043.56
T50277,C10223,P1039,2025-12-21,21,0.02,Pending,Direct,31095.96,621.92,30474.04,18506.46,11967.58
T50278,C10422,P1050,2026-04-05,20,0.0,Paid,Direct,25663.2,0.0,25663.2,22315.8,3347.4
T50279,C10916,P1089,2025-06-21,11,0.15,Paid,Direct,14060.31,2109.05,11951.26,12226.39,-275.13
T50280,C10388,P1024,2026-04-26,19,0.02,Paid,Online,19745.75,394.92,19350.83,8123.64,11227.19
T50281,C10880,P1063,2026-02-24,28,0.0,Pending,Direct,15198.12,0.0,15198.12,2799.44,12398.68
T50282,C10733,P1200,2025-04-16,27,0.02,Paid,Online,7623.45,152.47,7470.98,6629.04,841.94
T50283,C10818,P1002,2025-03-26,23,0.0,Paid,Direct,50386.1,0.0,50386.1,27403.58,22982.52
T50284,C10853,P1100,2026-05-26,17,0.0,Failed,Direct,16893.41,0.0,16893.41,8854.79,8038.62
T50285,C10713,P1109,2026-06-03,1,0.0,Paid,Direct,827.75,0.0,827.75,719.78,107.97
T50286,C10733,P1339,2026-07-31,15,0.0,Paid,Direct,7835.4,0.0,7835.4,6813.45,1021.95
T50287,C10154,P1340,2025-02-28,24,0.0,Paid,Direct,48075.6,0.0,48075.6,6570.0,41505.6
T50288,C10717,P1295,2026-06-04,25,0.15,Paid,Partner,15310.0,2296.5,13013.5,13313.0,-299.5
T50289,C10048,P1119,2026-05-16,23,0.05,Pending,Direct,32772.47,1638.62,31133.85,23570.4,7563.45
T50290,C10737,P1184,2026-03-22,29,-0.05,Paid,Partner,32663.57,4899.54,27764.03,21794.66,5969.37
T50291,C10653,P1176,2025-10-16,15,0.0,Paid,Online,12166.65,0.0,12166.65,4077.75,8088.9
T50292,C10756,P1301,2025-10-22,4,0.1,Paid,Direct,5484.84,548.48,4936.36,2237.0,2699.36
T50293,C10642,P1261,2025-09-06,15,0.02,Pending,Online,27254.7,545.09,26709.61,3298.65,23410.96
T50294,C10368,P1317,2025-01-17,10,0.0,Failed,Direct,12164.7,0.0,12164.7,8107.3,4057.4
T50295,C10369,P1192,2025-10-18,25,0.1,Paid,Direct,23913.75,2391.38,21522.37,20794.5,727.87
T50296,C10596,P1321,2025-05-18,23,0.0,Paid,Direct,22074.48,0.0,22074.48,12953.37,9121.11
T50297,C10472,P1260,2025-04-27,13,0.02,Paid,Partner,11584.95,231.7,11353.25,3978.0,7375.25
T50298,C10340,P1258,2025-02-02,12,0.1,Failed,Direct,16644.24,1664.42,14979.82,12222.48,2757.34
T50299,C10489,P1231,2025-09-23,5,0.05,Paid,Partner,4140.05,207.0,3933.05,1989.9,1943.15
T50300,C10536,P1117,2025-01-28,2,0.02,Paid,Online,2566.38,51.33,2515.05,2231.64,283.41
T50301,C10239,P1212,2026-05-08,10,0.02,Failed,Direct,13171.4,263.43,12907.97,11453.4,1454.57
T50302,C10638,P1124,2026-05-31,7,0.0,Pending,Partner,6436.64,0.0,6436.64,5597.06,839.58
T50303,C10314,P1227,2026-04-10,8,0.2,Paid,Partner,8786.48,1757.3,7029.18,7640.4,-611.22
T50304,C10267,P1089,2025-06-24,29,0.0,Pending,Direct,37068.09,0.0,37068.09,32233.21,4834.88
T50305,C10418,P1279,2025-04-05,20,0.0,Paid,Direct,8167.0,0.0,8167.0,3654.6,4512.4
T50306,C10103,P1199,2025-10-20,16,0.0,Paid,Direct,5778.56,0.0,5778.56,4104.48,1674.08
T50307,C10603,P1248,2026-01-26,6,0.15,Failed,Direct,11348.04,1702.21,9645.83,827.16,8818.67
T50308,C10733,P1077,2025-01-12,25,0.1,Paid,Partner,50045.5,5004.55,45040.95,14709.0,30331.95
T50309,C10955,P1277,2026-05-12,19,0.02,Paid,Direct,37516.26,750.33,36765.93,16619.87,20146.06
T50310,C10283,P1280,2025-09-12,15,0.2,Paid,Direct,6669.3,1333.86,5335.44,4283.4,1052.04
T50311,C10538,P1050,2026-04-21,14,0.0,Paid,Partner,17964.24,0.0,17964.24,15621.06,2343.18
T50312,C10503,P1122,2025-02-15,17,0.15,Paid,Partner,20484.83,3072.72,17412.11,16630.59,781.52
T50313,C10731,P1237,2025-09-04,25,0.0,Paid,Online,6178.0,0.0,6178.0,4532.25,1645.75
T50314,C10624,P1305,2025-09-23,21,0.02,Paid,Direct,29443.68,588.87,28854.81,11294.64,17560.17
T50315,C10807,P1257,2025-01-28,15,0.0,Paid,Partner,16224.6,0.0,16224.6,12928.5,3296.1
T50316,C10850,P1165,2026-02-15,20,0.2,Pending,Direct,14666.2,2933.24,11732.96,4678.0,7054.96
T50317,C10113,P1104,2026-06-25,27,0.15,Paid,Partner,48443.94,7266.59,41177.35,27898.29,13279.06
T50318,C10355,P1318,2025-11-10,10,0.05,Paid,Direct,9863.2,493.16,9370.04,4341.6,5028.44
T50319,C10653,P1306,2025-08-18,27,0.0,Paid,Direct,34688.52,0.0,34688.52,8740.98,25947.54
T50320,C10543,P1313,2026-01-04,18,0.0,Paid,Online,18171.18,0.0,18171.18,12980.7,5190.48
T50321,C10482,P1106,2025-07-29,6,0.02,Paid,Partner,11017.8,220.36,10797.44,1699.68,9097.76
T50322,C10173,P1152,2025-07-28,29,0.0,Pending,Partner,33891.72,0.0,33891.72,19622.85,14268.87
T50323,C10572,P1085,2026-03-17,20,0.0,Failed,Direct,25677.2,0.0,25677.2,4874.2,20803.0
T50324,C10740,P1334,2025-12-09,12,0.05,Paid,Partner,14518.68,725.93,13792.75,2517.12,11275.63
T50325,C10038,P1303,2025-06-03,7,0.05,Refunded,Direct,13590.29,679.51,12910.78,5535.46,7375.32
T50326,C10591,P1060,2025-08-25,27,0.15,Paid,Direct,38966.67,5845.0,33121.67,26483.76,6637.91
T50327,C10906,P1086,2026-04-30,24,0.02,Paid,Direct,35781.84,715.64,35066.2,24086.88,10979.32
T50328,C10573,P1193,2025-11-03,2,0.0,Paid,Direct,2976.98,0.0,2976.98,907.34,2069.64
T50329,C10952,P1145,2025-02-14,19,0.02,Paid,Direct,24172.94,483.46,23689.48,21019.89,2669.59
T50330,C10352,P1160,2026-05-13,4,0.0,Failed,Partner,3533.32,0.0,3533.32,3072.44,460.88
T50331,C10003,P1128,2026-03-06,9,0.05,Paid,Direct,6788.88,339.44,6449.44,5903.37,546.07
T50332,C10682,P1235,2025-06-04,17,0.1,Paid,Partner,27347.73,2734.77,24612.96,14034.69,10578.27
T50333,C10212,P1314,2026-07-15,8,0.0,Paid,Online,9639.2,0.0,9639.2,5709.28,3929.92
T50334,C10009,P1321,2026-07-07,15,0.0,Paid,Direct,14396.4,0.0,14396.4,8447.85,5948.55
T50335,C10180,P1159,2026-08-01,13,0.1,Paid,Partner,18860.53,1886.05,16974.48,2963.48,14011.0
T50336,C10934,P1289,2025-08-08,17,0.02,Failed,Direct,14220.33,284.41,13935.92,12365.46,1570.46
T50337,C10781,P1243,2026-06-20,24,0.02,Paid,Online,9042.96,180.86,8862.1,7247.76,1614.34
T50338,C10275,P1068,2026-04-13,5,0.05,Paid,Direct,6884.4,344.22,6540.18,3372.3,3167.88
T50339,C10598,P1277,2026-05-21,24,0.05,Paid,Direct,47388.96,2369.45,45019.51,20993.52,24025.99
T50340,C10339,P1122,2025-11-14,7,0.0,Paid,Direct,8434.93,0.0,8434.93,6847.89,1587.04
T50341,C10177,P1219,2025-06-11,1,0.1,Paid,Online,1191.74,119.17,1072.57,93.78,978.79
T50342,C10988,P1252,2025-05-12,13,0.15,Pending,Direct,15418.52,2312.78,13105.74,13407.42,-301.68
T50343,C10813,P1330,2026-07-15,9,0.0,Paid,Partner,10100.07,0.0,10100.07,8782.65,1317.42
T50344,C10363,P1331,2025-10-19,6,0.0,Paid,Direct,9921.96,0.0,9921.96,2593.08,7328.88
T50345,C10353,P1280,2026-06-23,13,0.05,Paid,Partner,5780.06,289.0,5491.06,3712.28,1778.78
T50346,C10815,P1177,2025-11-18,26,0.05,Paid,Direct,21310.9,1065.54,20245.36,18531.24,1714.12
T50347,C10460,P1140,2025-11-06,17,0.02,Paid,Direct,27559.72,551.19,27008.53,7595.6,19412.93
T50348,C10376,P1154,2025-02-12,22,0.02,Paid,Direct,19778.66,395.57,19383.09,8860.06,10523.03
T50349,C10387,P1332,2025-08-22,5,0.05,Paid,Direct,9753.25,487.66,9265.59,5089.35,4176.24
T50350,C10446,P1071,2025-11-19,3,0.02,Paid,Partner,4773.66,95.47,4678.19,2266.44,2411.75
T50351,C10521,P1183,2025-03-05,10,0.0,Paid,Partner,10486.9,0.0,10486.9,6312.1,4174.8
T50352,C10040,P1237,2025-04-04,23,0.0,Paid,Direct,5683.76,0.0,5683.76,4169.67,1514.09
T50353,C10480,P1007,2025-12-09,26,0.02,Paid,Direct,24572.08,491.44,24080.64,17189.12,6891.52
T50354,C10439,P1222,2025-05-24,3,0.15,Failed,Direct,3102.66,465.4,2637.26,1232.4,1404.86
T50355,C10274,P1091,2026-02-11,14,0.05,Failed,Partner,23624.58,1181.23,22443.35,5584.46,16858.89
T50356,C10355,P1098,2025-09-25,12,0.02,Paid,Partner,13238.4,264.77,12973.63,8904.96,4068.67
T50357,C10424,P1217,2025-08-23,22,0.15,Paid,Online,42210.74,6331.61,35879.13,16254.7,19624.43
T50358,C10366,P1003,2025-03-10,6,0.02,Paid,Online,10396.92,207.94,10188.98,6472.08,3716.9
T50359,C10908,P1054,2025-08-24,15,0.02,Pending,Direct,12723.15,254.46,12468.69,2979.15,9489.54
T50360,C10528,P1159,2025-11-11,25,0.0,Paid,Direct,36270.25,0.0,36270.25,5699.0,30571.25
T50361,C10502,P1204,2025-11-29,14,0.05,Paid,Online,16911.72,845.59,16066.13,12561.5,3504.63
T50362,C10262,P1038,2025-06-06,23,0.05,Paid,Direct,33512.38,1675.62,31836.76,22554.26,9282.5
T50363,C10916,P1126,2025-01-17,19,0.1,Paid,Direct,37734.95,3773.5,33961.45,4383.3,29578.15
T50364,C10023,P1107,2026-06-27,18,0.0,Paid,Direct,7144.56,0.0,7144.56,6212.7,931.86
T50365,C10550,P1187,2026-07-10,8,0.02,Paid,Partner,14560.08,291.2,14268.88,1689.28,12579.6
T50366,C10168,P1105,2026-06-09,29,0.0,Pending,Partner,59323.56,0.0,59323.56,3732.01,55591.55
T50367,C10768,P1000,2025-06-18,8,0.2,Pending,Online,7184.64,1436.93,5747.71,1042.4,4705.31
T50368,C10378,P1185,2025-12-16,27,0.0,Paid,Direct,59106.78,0.0,59106.78,30320.46,28786.32
T50369,C10293,P1296,2025-03-23,29,0.05,Paid,Direct,39696.94,1984.85,37712.09,17721.03,19991.06
T50370,C10057,P1204,2026-06-10,15,0.05,Failed,Direct,18119.7,905.99,17213.71,13458.75,3754.96
T50371,C10790,P1126,2025-01-04,26,0.0,Pending,Partner,51637.3,0.0,51637.3,5998.2,45639.1
T50372,C10396,P1168,2025-09-30,21,0.02,Pending,Direct,17989.86,359.8,17630.06,15643.32,1986.74
T50373,C10264,P1049,2026-05-12,22,0.0,Refunded,Online,41725.86,0.0,41725.86,8818.04,32907.82
T50374,C10844,P1082,2026-02-25,2,0.05,Paid,Direct,767.82,38.39,729.43,395.82,333.61
T50375,C10019,P1153,2026-05-16,4,0.2,Paid,Partner,3628.8,725.76,2903.04,3155.48,-252.44
T50376,C10468,P1207,2025-10-15,3,0.02,Paid,Partner,3291.09,65.82,3225.27,2861.82,363.45
T50377,C10160,P1170,2025-02-25,1,-0.05,Paid,Direct,1235.56,247.11,988.45,970.53,17.92
T50378,C10126,P1337,2025-01-05,25,0.0,Paid,Partner,43876.75,0.0,43876.75,3556.0,40320.75
T50379,C10021,P1223,2025-03-30,6,0.02,Paid,Direct,10501.14,210.02,10291.12,3561.42,6729.7
T50380,C10187,P1008,2025-02-03,1,0.15,Paid,Partner,1463.82,219.57,1244.25,433.84,810.41
T50381,C10947,P1183,2025-09-17,28,0.15,Paid,Partner,29363.32,4404.5,24958.82,17673.88,7284.94
T50382,C10445,P1203,2025-01-30,9,0.0,Paid,Partner,9746.91,0.0,9746.91,4583.88,5163.03
T50383,C10999,P1015,2025-04-18,24,0.05,Paid,Direct,52265.28,2613.26,49652.02,27101.52,22550.5
T50384,C10267,P1134,2025-09-01,28,0.15,Paid,Online,26984.44,4047.67,22936.77,6623.12,16313.65
T50385,C10762,P1305,2026-03-03,16,0.1,Paid,Online,22433.28,2243.33,20189.95,8605.44,11584.51
T50386,C10089,P1124,2026-01-27,27,0.05,Paid,Partner,24827.04,1241.35,23585.69,21588.66,1997.03
T50387,C10108,P1159,2025-02-03,29,0.0,Paid,Online,42073.49,0.0,42073.49,6610.84,35462.65
T50388,C10016,P1077,2026-06-08,5,0.0,Paid,Direct,10009.1,0.0,10009.1,2941.8,7067.3
T50389,C10898,P1026,2025-11-15,5,0.05,Paid,Direct,6718.6,335.93,6382.67,5842.25,540.42
T50390,C10671,P1111,2025-07-22,11,0.02,Pending,Direct,16878.18,337.56,16540.62,1486.76,15053.86
T50391,C10743,P1270,2025-08-11,17,0.0,Paid,Direct,17107.95,0.0,17107.95,14876.53,2231.42
T50392,C10927,P1344,2026-05-08,23,0.0,Paid,Direct,26619.97,0.0,26619.97,23147.89,3472.08
T50393,C10332,P1231,2025-09-27,6,0.02,Pending,Partner,4968.06,99.36,4868.7,2387.88,2480.82
T50394,C10722,P1290,2025-05-23,6,0.02,Paid,Direct,11936.82,238.74,11698.08,5182.5,6515.58
T50395,C10502,P1227,2025-09-04,9,0.02,Pending,Direct,9884.79,197.7,9687.09,8595.45,1091.64
T50396,C10542,P1230,2025-02-09,8,0.02,Paid,Partner,9795.2,195.9,9599.3,8517.6,1081.7
T50397,C10661,P1149,2025-03-30,28,0.0,Paid,Partner,38365.32,0.0,38365.32,28850.92,9514.4
T50398,C10469,P1021,2025-07-02,12,0.1,Paid,Online,11457.24,1145.72,10311.52,9015.72,1295.8
T50399,C10024,P1143,2025-05-08,26,0.05,Paid,Direct,19696.04,984.8,18711.24,10725.0,7986.24
T50400,C10075,P1302,2025-07-22,2,0.0,Failed,Partner,1757.92,0.0,1757.92,1528.62,229.3
T50401,C10501,P1187,2025-02-07,3,0.02,Paid,Direct,5460.03,109.2,5350.83,633.48,4717.35
T50402,C10569,P1266,2025-12-20,24,0.02,Paid,Direct,23970.0,479.4,23490.6,6092.16,17398.44
T50403,C10732,P1017,2025-03-08,8,0.05,Paid,Partner,14960.72,748.04,14212.68,1739.92,12472.76
T50404,C10572,P1070,2025-05-06,3,0.05,Failed,Direct,3628.95,181.45,3447.5,3155.61,291.89
T50405,C10188,P1104,2026-07-22,18,0.05,Paid,Partner,32295.96,1614.8,30681.16,18598.86,12082.3
T50406,C10366,P1125,2025-01-04,5,0.05,Paid,Direct,5476.75,273.84,5202.91,4762.4,440.51
T50407,C10443,P1345,2025-06-12,2,0.0,Refunded,Direct,3348.76,0.0,3348.76,2078.66,1270.1
T50408,C10983,P1161,2025-10-18,12,0.0,Paid,Direct,12141.36,0.0,12141.36,2238.12,9903.24
T50409,C10532,P1231,2025-06-28,16,0.0,Paid,Direct,13248.16,0.0,13248.16,6367.68,6880.48
T50410,C10634,P1225,2025-07-05,16,0.02,Paid,Direct,10939.36,218.79,10720.57,6690.56,4030.01
T50411,C10735,P1146,2025-03-15,17,0.02,Paid,Direct,22584.33,451.69,22132.64,10516.54,11616.1
T50412,C10362,P1338,2025-09-03,1,0.05,Pending,Direct,1318.36,65.92,1252.44,394.28,858.16
T50413,C10964,P1077,2026-03-14,9,0.0,Paid,Partner,18016.38,0.0,18016.38,5295.24,12721.14
T50414,C10674,P1012,2025-12-07,10,0.05,Failed,Direct,4856.9,242.84,4614.06,1858.0,2756.06
T50415,C10848,P1260,2026-06-21,9,0.0,Paid,Partner,8020.35,0.0,8020.35,2754.0,5266.35
T50416,C10749,P1228,2026-02-10,17,0.02,Paid,Partner,19273.24,385.46,18887.78,3465.62,15422.16
T50417,C10621,P1091,2026-04-04,7,0.05,Paid,Direct,11812.29,590.61,11221.68,2792.23,8429.45
T50418,C10030,P1303,2025-09-08,19,0.0,Paid,Direct,36887.93,0.0,36887.93,15024.82,21863.11
T50419,C10583,P1056,2025-12-22,28,0.0,Paid,Partner,34702.92,0.0,34702.92,15383.48,19319.44
T50420,C10129,P1087,2025-12-02,20,0.02,Paid,Online,42762.4,855.25,41907.15,8551.4,33355.75
T50421,C10603,P1054,2026-04-17,12,0.05,Paid,Direct,10178.52,508.93,9669.59,2383.32,7286.27
T50422,C10701,P1065,2025-10-18,13,0.0,Pending,Partner,26666.77,0.0,26666.77,13116.48,13550.29
T50423,C10545,P1255,2025-08-23,17,0.15,Paid,Direct,21879.0,3281.85,18597.15,19025.21,-428.06
T50424,C10308,P1246,2025-02-10,21,0.2,Paid,Direct,27654.48,5530.9,22123.58,2530.5,19593.08
T50425,C10059,P1224,2026-05-14,9,0.1,Paid,Direct,16870.23,1687.02,15183.21,5178.51,10004.7
T50426,C10671,P1301,2025-09-10,2,0.0,Paid,Direct,2742.42,0.0,2742.42,1118.5,1623.92
T50427,C10698,P1024,2026-04-09,21,0.05,Paid,Direct,21824.25,1091.21,20733.04,8978.76,11754.28
T50428,C10477,P1217,2026-01-29,20,0.0,Failed,Direct,38373.4,0.0,38373.4,14777.0,23596.4
T50429,C10716,P1040,2025-01-02,3,0.15,Paid,Direct,4571.76,685.76,3886.0,2722.98,1163.02
T50430,C10779,P1334,2026-01-13,19,0.02,Paid,Partner,22987.91,459.76,22528.15,3985.44,18542.71
T50431,C10512,P1221,2025-10-10,3,0.0,Paid,Direct,3465.36,0.0,3465.36,3013.35,452.01
T50432,C10047,P1265,2025-05-20,19,0.0,Paid,Partner,22576.94,0.0,22576.94,19632.13,2944.81
T50433,C10870,P1199,2025-06-03,22,0.1,Paid,Online,7945.52,794.55,7150.97,5643.66,1507.31
T50434,C10466,P1134,2026-01-06,1,0.15,Paid,Direct,963.73,144.56,819.17,236.54,582.63
T50435,C10672,P1240,2025-02-20,22,0.02,Paid,Direct,8848.18,176.96,8671.22,7694.06,977.16
T50436,C10910,P1292,2025-12-18,4,0.02,Paid,Direct,5213.96,104.28,5109.68,4533.88,575.8
T50437,C10362,P1062,2026-05-06,8,0.1,Pending,Online,8822.24,882.22,7940.02,7671.52,268.5
T50438,C10621,P1305,2025-02-20,21,0.1,Paid,Direct,29443.68,2944.37,26499.31,11294.64,15204.67
T50439,C10019,P1254,2025-01-05,11,0.1,Paid,Direct,20941.36,2094.14,18847.22,10747.88,8099.34
T50440,C10885,P1030,2025-02-05,29,0.02,Paid,Online,18193.15,363.86,17829.29,9779.09,8050.2
T50441,C10059,P1327,2026-02-28,28,0.05,Paid,Direct,53505.48,2675.27,50830.21,31124.24,19705.97
T50442,C10541,P1063,2026-05-07,29,0.1,Paid,Direct,15740.91,1574.09,14166.82,2899.42,11267.4
T50443,C10351,P1210,2026-07-28,4,0.0,Paid,Online,6325.16,0.0,6325.16,4740.12,1585.04
T50444,C10035,P1045,2025-01-17,6,0.02,Paid,Online,5063.04,101.26,4961.78,2502.36,2459.42
T50445,C10462,P1068,2025-10-07,6,0.0,Paid,Direct,8261.28,0.0,8261.28,4046.76,4214.52
T50446,C10935,P1225,2025-01-28,17,0.02,Paid,Direct,11623.07,232.46,11390.61,7108.72,4281.89
T50447,C10166,P1237,2025-08-04,13,0.1,Pending,Direct,3212.56,321.26,2891.3,2356.77,534.53
T50448,C10292,P1240,2025-06-28,22,0.0,Refunded,Direct,8848.18,0.0,8848.18,7694.06,1154.12
T50449,C10189,P1120,2025-12-18,9,0.02,Pending,Direct,17182.44,343.65,16838.79,9818.73,7020.06
T50450,C10124,P1287,2026-06-12,6,0.0,Paid,Direct,13114.92,0.0,13114.92,6837.3,6277.62
T50451,C10230,P1017,2026-04-12,19,0.15,Paid,Partner,35531.71,5329.76,30201.95,4132.31,26069.64
T50452,C10571,P1299,2025-02-06,18,0.1,Paid,Partner,33557.4,3355.74,30201.66,7045.92,23155.74
T50453,C10780,P1105,2025-05-20,21,0.02,Paid,Online,42958.44,859.17,42099.27,2702.49,39396.78
T50454,C10690,P1217,2025-06-09,10,0.05,Failed,Partner,19186.7,959.34,18227.36,7388.5,10838.86
T50455,C10771,P1316,2025-05-26,16,0.0,Paid,Direct,28509.76,0.0,28509.76,12891.2,15618.56
T50456,C10715,P1089,2025-07-24,27,0.1,Paid,Direct,34511.67,3451.17,31060.5,30010.23,1050.27
T50457,C10382,P1143,2025-12-19,18,0.05,Failed,Direct,13635.72,681.79,12953.93,7425.0,5528.93
T50458,C10900,P1289,2026-03-05,28,0.0,Paid,Direct,23421.72,0.0,23421.72,20366.64,3055.08
T50459,C10172,P1302,2026-06-30,13,0.2,Paid,Direct,11426.48,2285.3,9141.18,9936.03,-794.85
T50460,C10699,P1082,2026-02-12,2,0.0,Paid,Partner,767.82,0.0,767.82,395.82,372.0
T50461,C10110,P1178,2025-06-23,23,0.05,Paid,Direct,44673.82,2233.69,42440.13,16585.76,25854.37
T50462,C10765,P1116,2025-04-17,14,0.0,Failed,Direct,25085.06,0.0,25085.06,1934.8,23150.26
T50463,C10087,P1180,2025-08-07,2,0.05,Paid,Direct,2602.1,130.1,2472.0,1330.7,1141.3
T50464,C10216,P1132,2026-04-09,5,0.0,Paid,Online,4578.8,0.0,4578.8,3981.55,597.25
T50465,C10391,P1001,2026-07-31,10,0.0,Paid,Partner,21147.8,0.0,21147.8,5673.1,15474.7
T50466,C10694,P1323,2025-08-16,6,0.02,Pending,Direct,3339.18,66.78,3272.4,2903.64,368.76
T50467,C10045,P1222,2025-04-13,20,0.2,Failed,Direct,20684.4,4136.88,16547.52,8216.0,8331.52
T50468,C10257,P1161,2025-01-03,18,0.0,Failed,Online,18212.04,0.0,18212.04,3357.18,14854.86
T50469,C10333,P1037,2025-02-14,10,0.05,Failed,Direct,18793.6,939.68,17853.92,3037.5,14816.42
T50470,C10731,P1024,2026-01-05,3,0.02,Paid,Partner,3117.75,62.36,3055.39,1282.68,1772.71
T50471,C10961,P1167,2025-12-09,3,0.1,Paid,Partner,3370.62,337.06,3033.56,2930.97,102.59
T50472,C10614,P1227,2026-01-09,28,0.0,Failed,Partner,30752.68,0.0,30752.68,26741.4,4011.28
T50473,C10507,P1091,2025-01-15,11,0.05,Paid,Direct,18562.17,928.11,17634.06,4387.79,13246.27
T50474,C10336,P1260,2025-09-11,4,0.2,Paid,Online,3564.6,712.92,2851.68,1224.0,1627.68
T50475,C10822,P1137,2025-04-15,21,0.0,Paid,Direct,11225.97,0.0,11225.97,7150.08,4075.89
T50476,C10107,P1003,2025-07-15,26,0.02,Paid,Direct,45053.32,901.07,44152.25,28045.68,16106.57
T50477,C10129,P1187,2025-12-27,4,0.15,Paid,Direct,7280.04,1092.01,6188.03,844.64,5343.39
T50478,C10201,P1063,2025-06-09,28,0.0,Failed,Direct,15198.12,0.0,15198.12,2799.44,12398.68
T50479,C10268,P1005,2026-01-18,22,0.02,Paid,Direct,34313.62,686.27,33627.35,23709.18,9918.17
T50480,C10461,P1045,2025-06-17,8,0.0,Paid,Partner,6750.72,0.0,6750.72,3336.48,3414.24
T50481,C10946,P1099,2025-10-24,23,0.1,Paid,Online,49558.79,4955.88,44602.91,19375.2,25227.71
T50482,C10650,P1180,2025-09-24,13,0.15,Paid,Direct,16913.65,2537.05,14376.6,8649.55,5727.05
T50483,C10383,P1346,2025-08-11,19,0.05,Paid,Partner,10857.93,542.9,10315.03,9441.67,873.36
T50484,C10211,P1076,2025-03-15,4,0.05,Paid,Online,6843.76,342.19,6501.57,4206.36,2295.21
T50485,C10648,P1020,2025-12-01,8,0.02,Paid,Direct,8551.2,171.02,8380.18,2246.24,6133.94
T50486,C10253,P1066,2026-07-29,23,0.0,Paid,Partner,25721.13,0.0,25721.13,22366.12,3355.01
T50487,C10976,P1111,2026-01-09,24,0.0,Paid,Online,36825.12,0.0,36825.12,3243.84,33581.28
